User,I consider myself a movie enthusiast,Group,is_CS,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17
06276ad3-b232-41fd-a110-1d5fab950232,6,2,FALSE,3,2,6,5,1,7,5,7,5,3,3,3,3,4,Injustas pq não prossegue indicando os filmes a gente precisa procurar e muitas vezes não lembramos os nomes dos filmes para procurar nas buscas,5,5
08491827-da48-4e14-a057-f0497bbb9567,6,2,TRUE,7,6,5,7,4,6,4,7,5,5,4,7,7,7,"Injusta:
 Quando não valoriza filmes fora do mundinho Hollywood
 
 Quando valoriza apenas filmes com elevado budget",7,7
1aaebf12-511c-4469-8ee6-f5e4c40ec78e,6,2,FALSE,7,7,6,7,7,7,6,7,5,7,6,7,7,7,"Não sei exatamente como funciona, mas suponho que sistemas assim, talvez, escolham filmes com base na quantidade de outras pessoas que gostaram de filmes parecidos. Então, considerando apenas quantitativamente, é possível que filmes menos conhecidos continuem tendo menos espaço de recomendações.",7,7
1c03c460-d60a-4bb4-82ca-80a618ec14ca,6,2,FALSE,5,5,3,4,4,6,6,7,5,5,3,6,6,5,Acredito que quando o filme tem uma diferença dos gêneros que gosto pode ser uma forma injusta de retirar para um não escolha.,6,5
2239cb47-f44b-4697-911b-33ddd9a941c3,6,2,FALSE,5,3,5,3,6,6,7,6,5,6,5,3,3,3,Injustas.,6,6
3088aa3f-b875-4f54-a615-1d35cf443228,6,2,FALSE,4,3,6,3,5,6,7,6,5,5,4,4,5,4,Injusta,5,5
42287fc3-057a-47fd-964f-38fbdb9ef59c,6,2,TRUE,5,5,6,5,4,3,7,5,5,2,2,5,7,5,"Injustas quando não levar em consideração os gêneros mais escolhidos por mim.
 Justas quando levar em consideração meus gêneros preferidos, além de não sugerir filmes repetidos.",7,7
4df6d9c5-3f88-41bb-bb0a-8c1b1a9a8283,6,2,FALSE,7,7,5,7,7,7,6,7,5,6,4,6,7,7,"Consideraria injusto pois não muda o estilo de filme, são da maioria filmes da mesma produtora ou de histiguais, porém é uma recomendação justa, pois é exatamente o que a pessoa está procurando.",6,6
6466dea5-7b03-4229-ba24-1a8ab317a639,6,2,FALSE,6,6,7,7,7,6,7,7,5,7,6,7,7,7,"Eu não acho que nenhum modo é injusto ou justo. Acho que se tu não assistiu e ele te deu uma opção que tu mesmo escolheu, vale a pena a tentativa. Tudo é baseado em gosto de opções que a pessoa marca, então pra mim não existe ser justo ou injusto.",7,7
713523e3-3004-4af3-974d-d39fc54d7b70,6,2,FALSE,7,6,6,6,4,6,6,7,5,7,4,6,7,7,Eu achei a maioria muito justa,6,6
7a8a5e0b-da8f-4e80-8977-2a7dbaa4abff,6,2,FALSE,6,6,4,5,6,7,7,7,5,7,5,6,6,6,"Com base nos filmes que eu selecionei o algoritmo foi certeiro, pois eu já assisti todos que ele recomendou. Sendo assim ele captou meus gostos.",5,7
d033266a-9eec-461f-893f-ce91e0b83357,6,2,FALSE,6,6,6,7,7,7,7,7,5,6,1,7,6,6,"Depende do que eles pegam como base, as vezes você vê só um pouquinho de um gênero e já começam a te recomendar tudo sobre aquilo e você nem queria ver. Aí coisas que vc vê por um tempão não te recomendam",7,7
d719e912-a9f7-4df0-aad5-8893fcbecf03,6,2,FALSE,6,5,6,5,5,6,7,6,5,5,4,5,6,6,"Quando não faz parte do perfil da pessoa, alguns dos filmes que apareceu nessas opções assisti várias vezes e me indentifico.",4,4
f32d610e-cd63-4c22-b4e3-b0898ddbbfb9,6,2,FALSE,5,6,3,4,4,7,7,6,5,5,3,4,5,2,"Não considero que foram justas, nem injustas, mas acredito que a maioria deles já eram mais velhos e a probabilidade de já ter assistido era alta.",6,6
ff60a956-bca6-4ddb-bd35-10becd7310eb,6,2,FALSE,7,7,6,7,6,6,7,7,5,7,6,7,7,7,Seria injusto se não estivessem de acordo com as avaliações que fiz,7,7
00ee3c10-c401-4d7d-976a-dce68dd14db5,6,3,TRUE,6,5,5,7,7,7,7,7,5,7,4,6,6,7,"O maior problema desses algoritmos é ficar preso em uma bolha e não ter acesso a conteúdos que possam ser interessantes, mas diferentes dos que você já consumiu. No caso dessa pesquisa, por conta do número limitado de mídias (e pelo fato de só incluírem filmes famosos, sendo que eu assisto massivamente mais séries), poucas opções eram realmente filmes que eu gosto e recomendo. Como se trata de um experimento, faz sentido, mas fica difícil avaliar minhas preferências atuais (muitos filmes são antigos e já assisti, mas nem todos reassistiria).",7,7
114f57d7-e903-4e37-a077-f1edc4849053,6,3,FALSE,6,5,6,6,6,6,7,6,5,6,5,6,6,7,"Injustas qdo não tem sinopse ou cartaz para ver como será mais ou menos o filme.ou seja, qdo há pouca informação sobre o filme.",7,7
31491cfc-9f74-411f-9578-d3bba7ee7b67,6,3,FALSE,6,6,5,5,4,6,7,6,5,6,4,6,7,7,Não sei dizer,6,6
32decb29-1be5-4fb0-98e1-7eb00b8e7366,6,3,FALSE,7,7,6,7,7,7,7,7,5,7,6,7,7,7,Quando não é da minha preferência,6,6
39b281e5-6bdf-47f7-8808-d440549d8320,6,3,FALSE,6,7,6,7,6,7,4,7,5,7,4,7,7,7,"Apenas dois filmes indicados eu ainda não tinha assistido, então no geral, acredito que o algoritmo funciona bem.",7,7
405ea530-c012-4aa8-9f3c-c8c03138d780,6,3,FALSE,6,6,4,5,4,7,7,7,5,6,6,6,6,6,"Muitas recomendações parecidas. Todas as minhas recomendações foram de filmes de animação. Porém eu avaliei filmes diferentes, não somente de animação.",7,7
59619247-065e-4681-ba04-bf4751df9bca,6,3,FALSE,7,7,6,7,6,6,7,7,5,6,6,7,6,7,"Acho justo quando é recomendado filmes do gênero que normalmente assistimos.
 Acho injusto quando nas plataformas aparecem filmes que claramente não são do interesse do usuário.",4,6
5a1754ea-285f-44eb-b72f-18867da69b4f,6,3,FALSE,7,7,6,7,6,7,7,7,5,7,4,7,7,7,"Não concordo com a versão antiga do filme Sabrina de 1054, pois não havia nenhum filme antigo na minha lista inicial.",7,7
60af0a77-2252-4ef6-8d56-2f5f9ffe6347,6,3,FALSE,5,5,6,7,6,7,7,6,5,7,6,5,5,4,"Achei que deu sugestões de continuações de séries de filmes que avaliei. Não trouxe títulos diferentes, mas que fosse do estilo que eu gosto...",4,4
76c7d618-b353-447e-ad04-04af09adc9f6,6,3,FALSE,7,7,2,7,6,7,6,7,5,6,4,6,6,6,"Acho que tudo depende das perguntas básicas, que podem ou não gerar uma resposta satisfatória. No caso dos filmes, considero justas, pois me recomendou filmes que já assisti e outros que tenho interesse em assistir.",7,7
7845b87a-aa1e-4afd-b456-ba7916c23683,6,3,FALSE,4,6,7,6,7,7,4,7,5,5,3,7,7,7,"Achei justa, pois foi com base nos filmes que avaliei. Assim ele me utilizou de referência ou seja as minhas respostas. Pode ser que alguns eu já tenha assistido e gostado, no entanto só solidifica a opinião de que eu iria gostar e que o filme se encaixa no meu gosto",7,7
91c5c179-51e0-4ff5-aaf9-306de04d3a53,6,3,FALSE,2,5,1,7,7,7,6,4,5,7,7,4,4,4,"Recomendou os filmes baseado em apenas um dos filmes que eu dei nota antes, e mesmo assim recomendou filmes antes de 2000 e que eu ja tinha assistido todos. Entao o algoritimo precisaria conhecer mais filmes que eu tenha assistido e perguntado o fenero que mais gosto pra dar recomendaçoes melhores",7,7
ccd64099-bd32-4693-ba96-2a2e12f9363b,6,3,FALSE,2,3,4,3,6,6,4,4,5,4,4,2,3,2,"Recomendações injustas seria quando os filmes não coincidem com nossos gostos.
 
 E Recomendações justas seria quando os filmes correspondem exatamente com nossos gostos.",3,4
e8cd1ff6-3b19-44db-86f3-c0c0e52b6b36,6,3,FALSE,6,4,7,5,6,7,5,5,5,6,4,4,3,5,"Filmes de terror ou sentimentais não fazem meu estilo, as clássicas comédias se destacam, mas dentro os filmes muitos outros poderiam ser sugeridos",6,6
f5092956-3d76-4cad-8cf2-cac532d94e60,6,3,FALSE,4,6,3,7,4,6,7,6,5,7,3,6,5,6,Não deu para mudar os gêneros dos filmes,6,6
12f783ff-6d4b-4f8f-b5db-5ece155599ba,6,4,FALSE,2,1,3,3,5,3,7,5,5,5,3,2,2,1,"No caso desse questionário achei injusta as opções de filmes, pois a maioria eu não conhecia",6,6
208ae0da-f491-4af1-bfcf-4dac0d09f88e,6,4,TRUE,6,6,2,6,4,7,7,7,5,6,4,6,5,4,.,7,7
38e6a9fd-da8b-40c8-8d04-aea41f209aab,6,4,FALSE,7,6,5,6,6,5,6,7,5,5,4,6,6,7,Se fugisse muito dos gêneros que eu gosto,7,7
5580cf7b-968f-4dbe-8195-410b86884a62,6,4,FALSE,7,7,7,7,7,5,6,7,5,6,6,7,7,7,Em casos em que os filmes indicados sejam apenas os de maior orçamento ou os mais divulgados pela mídia. E assim os filmes menos divulgados poderiam ser esquecidos pelo algoritmo.,7,7
67be3af2-1aae-4f96-ade5-a2b7597867ad,6,4,FALSE,7,7,7,7,6,7,7,7,5,6,4,7,7,7,"Considero todas as recomendações justas, pois os filmes recomendados ou foram filmes que já assisti e gostei, ou são filmes que tenho interesse em ver, portanto, os algoritimos conseguiram entender bem as minhas preferências em relação a filmes.",7,7
a711ede8-abdc-40f9-897a-f8fea339c29f,6,4,FALSE,2,2,6,5,6,7,5,6,5,6,3,4,6,5,colocar filmes sempre com os mesmo atores,7,7
b2f9dd0c-54d6-48e3-a9fe-558a010a2b5f,6,4,FALSE,6,6,7,5,7,7,7,7,5,7,6,7,6,6,Existem alguma filmes que não acabam conquistando os críticos no entanto o público os adora!,6,7
b77f25ff-a79a-4fb5-99d0-434bbdb59a60,6,4,FALSE,6,6,7,6,6,7,4,7,5,7,4,6,6,5,"Recomendações justas , as que são parecidas com os filmes que vc há viu
 ...recomendações injustas....são filmes que não tem nada a ver com os que já viu",6,6
bf460257-75d3-44f5-99b6-f76dd726a6a3,6,4,FALSE,6,7,5,6,6,6,6,7,5,7,2,5,6,6,"Nesse caso em específico, achei que deu muito certo. Me foram apresentados filmes que já assisti e gostei muito. Acho que o sistema bastante funcional.",6,6
c2f75e9b-baaf-489a-91ed-1a3d67ea81ab,6,4,FALSE,6,6,2,6,6,6,6,6,5,6,3,6,6,5,"Eu acredito que esse algoritmo traz sugestões baseados nas nossas escolhas, muitos dos filmes que foram recomendados eu já tinha assistido e gostado. 
 
 Todas as vezes que usei de alguma pesquisa de algo, sempre entre as opções, mesmo que seja uma, tem algo que eu gosto. Então, pra mim, não acho problemático",6,7
c5bfface-d454-49c2-a0be-e554b3475c57,6,4,FALSE,6,7,7,7,6,7,7,7,5,7,6,7,7,6,Injustas quando não sugerem filmes baseados nas opções que selecionei. Justas quando sugerem filmes baseados nos gostos selecionados.,6,6
cade9368-1f4b-4803-a3ef-8cd044cd7096,6,4,FALSE,6,4,7,4,4,4,6,6,5,6,4,5,4,6,"Estou no meio termo, prefiro comédia romântica, e quase não tinha opções, então vou no injusta",6,7
eab7b45c-30fd-4f0d-a1d9-0bc56cb776da,6,4,FALSE,3,5,5,5,6,6,4,2,5,6,5,4,6,6,"Depende do gosto, por exemplo, se a pessoa está procurando um filme de comédia e ação, e aparece vários tipos de filmes de terror, isso é injusto com a pessoa q está tentando usar esse modelo para procurar e querendo ou não perde tempo e é indicado algo totalmente contrario do que esta procurando.",7,7
07462cc4-0613-41be-a64a-c0ef22f2137f,6,5,FALSE,6,7,7,6,6,7,5,6,5,7,6,6,4,6,"Considero um pouco injusta, se o usuario estiver com intenção de explorar novos filmes de acordo com a classificação sugerida atravez dos gostos pessoai, pois o sistema disponibiliza filmes renomados e de grandes produtoras, junto a filmes independentes e de baixos orçamentos, o que acba sendo tendencioso ao usuario optar pelos filmes renomados sem dar chances aos independentes.",7,7
3076f6c0-c326-4a02-923c-74cbf0ff168e,6,5,FALSE,5,5,5,4,5,7,7,5,5,5,4,4,5,5,"Kongfu Panda ele nos ensina a nunca desistir dos seus sonhos, por mais que os outros não acreditem em vocês.",5,5
4862f8ef-2516-4312-a5a0-d4db581a098a,6,5,FALSE,6,6,5,2,4,7,7,6,5,6,6,4,4,4,"Injustas quando prejudicam a experiência.
 Justas quando de fato tem a ver com o perfil da pessoa.",4,4
530bb63e-c457-409c-bd92-a25c9c2e9b4d,6,5,FALSE,7,7,7,7,7,7,7,7,5,7,5,7,7,7,"Achei justas pois os filmes que me recomendaram são do meu gosto, da minha preferência",7,7
57d98b1b-adfd-443a-b53a-a4b98f6600eb,6,5,FALSE,6,6,4,6,6,6,7,7,5,6,6,7,7,7,"Eu não acharia as recomendações injustas, tendo em vista que são baseados nas minhas preferências.",6,6
5f60d70d-8828-46c5-bd89-f676d1efdcf6,6,5,FALSE,7,7,5,7,7,7,7,7,5,6,5,7,7,7,"Acredito que quando o algoritmo entrega um filme que não tenho costume de assistir como terror e filmes com psicopatas acaba sendo uma recomendação injusta, pois não assisto esse tipo de filme. 
 Sobre as recomendações justas, assisto muito desenho, comédia romântica e drama , então acredito que filmes nesse estilo são legais.",7,7
69e7a48c-bd3d-4e7a-a1fa-63abd07841ab,6,5,FALSE,6,4,3,4,5,6,6,6,5,7,3,5,4,3,Acho justo na quando a recomendação são parecidas com os filmes que já vi. Em alguns streaming eles indicam de forma bem parecidas. Mas as vezes é injusto na questão de também indicar filmes q eu não iria assistir. Mas nada e perfeito.,6,6
7fea6fab-6054-4060-a4d6-12ad62eb64f2,6,5,FALSE,5,5,5,5,5,5,4,5,5,5,5,5,5,5,Considero as recomendações justas.,5,5
83341672-9c61-4120-89af-0d159e63ec1a,6,5,FALSE,7,6,1,4,7,5,7,7,5,6,3,7,6,7,Na maioria das vezes. O ser humano evolui a cada dia e com isso muitas mudanças ocorrem. Amanhã posso não ter os mesmos gostos que ontem ou hoje e me recomedarem coisas que estou acostumada não ajuda essa situação. Sou a favor da ecleticidade.,7,7
8ab1aab9-5499-4597-a0aa-bf8076450570,6,5,FALSE,2,7,7,6,6,7,7,7,5,6,6,7,6,5,Considerobelas injustas quando não tem nada haver com meu gosto. E considebelas justas quando apresenta várias opções no estilo que eu gosto.,6,6
ad88f122-1d6a-48be-93a7-ea9d2e9db0c0,6,5,FALSE,6,6,6,6,4,7,7,7,5,6,5,6,6,6,As recomendações feitas firam justas pois seguem um padrão de filmes em que meu gosto cinematográfico é levado em consideração. Seria injusto usar o algoritmo para promover filmes em que não batem com o meu gosto particular.,7,7
b0fa9874-6f9a-4475-a7a9-125545393152,6,5,TRUE,6,5,5,5,5,6,5,6,5,7,7,5,5,5,Injustas quando eles não mostram os filmes que eu não gosto.,6,5
cb8512fa-d57a-4658-863d-8fa756dcd6cb,6,5,FALSE,6,7,5,7,7,6,7,7,5,5,3,6,6,6,"As seleções apresentadas são previsíveis dentro das escolhas que eu fiz anteriormente, arrisco dizer que são bem óbvias até. Mas não são indicações ruins. Só esperava ser mais surpreendida.",7,7
e20e7883-3462-418c-8b69-aacd8084261a,6,5,FALSE,7,4,1,4,4,4,7,6,5,6,4,6,7,6,"Se fosse recomendados sempre o mesmo gênero de filme séria injusto, porém como existe a opção de escolher o gênero e bem justo",7,7
59407c3e-cc11-427d-b880-b674474d68f0,7,0,FALSE,5,5,2,2,3,6,7,7,5,6,4,5,6,7,"Eu consideraria justa se o algoritmo selecionasse filmes que se encaixam ou relacionam de alguma forma com o meu gosto, e acharia injusto se fugisse totalmente do que eu assisto. Se assisto romance e ação, não vejo por que receber recomendações de terror e suspense, por exemplo, ao menos que estes tivessem algo considerável de romance ou ação.",7,7
72625634-3b13-45f5-8a3f-e4bd15eaefc3,7,0,FALSE,7,6,5,6,7,7,6,7,5,6,4,6,6,7,"Acredito de dependendo da forma como o indivíduo use esse algoritmo pode sim ser benefícia, alguns dos filmes que me foram indicados são filmes que considero queridinhos.",7,7
7af0351c-7824-4b3e-a346-51344cffa260,7,0,FALSE,6,7,7,7,5,6,7,6,5,6,6,7,7,7,"Não acredito que seriam injustas, os filmes que avaliei não são os meus preferidos, porém já assisti tempos atrás e gostei bastante, com base nas minhas avaliações eu achei as recomendações bem semelhantes, fez bastante sentido pra mim as indicações.",7,6
84c0703b-a0ba-4569-81e5-b06e53613884,7,0,FALSE,7,6,7,7,7,6,7,7,5,7,6,7,7,7,Poderiamos considerar seleções injustas ou problemáticas dependendo do conteúdo a ser sugerido por exemplo um filme para adulto quando é uma crianca que irá assistir. Acho uma ótima ferramenta esses algóritimos automatizados uma vez que eles tendem a economizar nosso tempo na hora de procurar algo para assistir e nos guia em busca de novos filmes.,7,7
90d97953-1cdd-4e61-a3f6-07a04148630c,7,0,FALSE,6,6,7,7,7,7,7,7,5,7,7,7,6,7,"Seria injusto se eu der uma nota abaixo de 3, por exemplo, e ele me recomendar um filme relacionado. 
 Justo seria se ele me recomendar somente filmes relacionados aos que eu dei uma nota alta.",7,7
9c546bf7-310f-4439-8727-2b63321306f0,7,0,FALSE,7,7,7,7,7,1,6,7,5,7,5,7,7,7,"Recomendações vok estrelas e capa do filme e sinopse 
 E Recomendações injustas se não tivesse capa do filme e nem sinospe",6,7
b22b6e6e-b1f2-41f6-a66d-e9b4bba64a4f,7,0,FALSE,7,7,1,4,7,3,7,7,5,7,6,7,7,7,"Não considero injusta pois foi um filme de cada gênero, então sistema avaliou, na minha opinião, que eu assisto mais animações e terror, o que levou o sistema a me indicar mais filmes nessas categorias",7,7
b3215a09-1ffe-460f-b13a-6124ee2e5771,7,0,FALSE,6,6,1,7,4,7,7,7,5,7,7,2,6,4,"O Sistema quando me deu inicialmente a chance de escolher filmes, na parte de procura, ele não encontrou vários filmes que eu coloquei para procurar. Mas achou pelo menos 2 do que eu procurei, o restante avaliei os que já tinham aparecido para avaliar, e que eu conhecia. Enfim ele recomendou em cima disso. Eu já assisti os filmes que foram recomendados, então eu assistiria eles, assim como já assisti.",4,4
b97222fa-e9b6-451e-81bf-30c694680f9e,7,0,FALSE,7,7,7,6,6,6,7,7,5,7,5,7,7,7,"Injustas através de pesquisas, mas justas quando baseadas em filmes que já assisti",7,7
c568f158-8a66-40e5-96f4-44a0d93ea913,7,0,FALSE,6,6,6,7,7,6,7,7,5,7,4,7,6,6,Não sei.,7,7
cadbf250-9596-4f3e-8fa1-c2b7a3fba7ec,7,0,FALSE,6,6,5,6,7,5,7,5,5,6,4,5,5,6,"Consideraria injustas quando recomendasse filmes que não são do meu gosto, ou que não tem as características que delimitei. Justa seriam as recomendações baseadas nos meus critérios, que fazem sentindo com o que apresentei como requisito.",5,6
33aa3cb8-fb70-4cc1-bf4e-0bcf6ea30cb9,7,1,FALSE,7,7,7,7,6,6,7,7,5,6,4,7,7,7,"Eu não acho injustas, pois se baseiam nas nossas escolhas, achei bem coerente.",7,7
5bbc5d8e-8b94-4bbc-8312-09e7444a5d94,7,1,FALSE,7,7,5,7,3,5,7,7,5,7,6,7,7,7,"Gostei, as indicações foram de acordo com meu gosto e com indicações atuais que sem dúvidas assistiria.",7,7
6303db17-6a29-4cbd-ab34-2c5de636b580,7,1,FALSE,5,5,1,1,6,7,7,7,5,6,6,4,5,3,Não sei responder,7,7
656f2869-5e1b-490c-90cf-81d9c91688c3,7,1,FALSE,5,6,4,7,7,7,7,7,5,7,6,6,7,7,"Acredito que seria injusto se tivesse indicado algum filme de um gênero que não gosto, como terror, por exemplo.",7,7
66a7b9f1-6b95-4ef2-8e47-842ce5e43920,7,1,FALSE,7,7,6,7,4,7,7,7,5,7,6,7,7,7,"As recomendações apresentadas foram de estilos semelhantes aos filmes que avaliei. Não achei as recomendações injustas, entretanto, já assisti praticamente todos os filmes recomendados.",7,7
7e0d1a0c-8f05-4bb8-8628-403e19696b8a,7,1,FALSE,7,7,7,7,5,7,7,7,5,7,6,7,6,7,"Em nenhum caso pois só vamos saber se o filme é bom se assistimos, pra mim o sistema de recomendação iria ajudar a não ficar na dúvida de que filme assistir",7,7
7e2d5b9e-a343-4a60-968a-9adc443805ac,7,1,FALSE,6,5,1,4,6,2,7,6,5,5,4,6,6,6,"Injusta quando você espera uma boa recomendação e aparece uma recomendação sem relação ao seu gosto de filme.
 Justa quando recomenda um filme do gênero que gosta e supera as expectativas.",7,7
865e8120-d3ec-4b15-a173-683f74303f97,7,1,FALSE,7,7,7,7,7,7,7,7,5,7,7,7,7,7,Achei justo me recomendar a sequência da série pq eu selecionei o primeiro filme.,7,7
99bd0027-d143-43d7-bb73-632b54979c0f,7,1,FALSE,6,6,5,6,6,7,7,7,5,7,5,5,6,7,"A recomendação de um filme que já é muito popular, na minha visão é injusta. Gostaria que fossem recomendados filmes mais desconhecidos, assim aumentaria a probabilidade de que a pessoa ainda não tenha assistido.",7,7
cb6e4cbb-3b43-4cd1-a50c-53132d750e89,7,1,FALSE,6,6,7,7,7,7,7,7,5,6,6,6,6,7,"Se as recomendações não tivessem a ver com o estilo de filme que eu gosto não seria útil, mas, nesse caso, é útil",7,6
d362c2c2-16f3-4fb4-8b03-1d1398778132,7,1,FALSE,7,7,7,7,7,7,7,7,5,7,6,7,7,7,Justa em todos os casos,7,7
da26c1b3-1fe7-474d-9efd-330b1bbe4ca6,7,1,FALSE,7,6,1,7,7,7,7,7,5,7,3,7,7,7,Nenhum,7,7
e332bbbb-38ee-48a7-945e-14f2d811832f,7,1,FALSE,7,3,7,6,7,7,7,7,5,7,4,7,7,7,"Seria injusto se recomendasse apenas filmes de alto orçamento, mas não foi assim.",7,7
e9ec181a-a054-42c1-9091-427935767cb2,7,1,FALSE,7,7,7,7,5,5,7,7,5,5,6,7,6,7,Algumas recomendações em alguns aplicativos de filmes e séries parecem não levar em consideração como este sistema as preferências do cliente expondo mais os conteúdos em que eles querem exibir e menos os que realmente teriam compatibilidade com os gostos do cliente deixados claros nos demais conteúdos consumidos,6,7
fca13d48-218e-4c59-b1a5-d26f5eb0b996,7,1,FALSE,5,6,7,7,7,7,7,7,5,5,1,5,7,7,"Considero justa pq o algoritmo se atém ao seu gosto pessoal, mais vc acaba ficando preso somente naquilo não tem a oportunidade de conhecer e ter novas experiências",7,7
035a718a-3132-4e05-8143-4e4bd8f5e917,7,2,FALSE,5,4,5,5,7,7,7,5,5,6,4,5,6,6,Sinceramente não sei,6,7
1b560856-3a54-4d11-89c0-73306463037b,7,2,FALSE,7,7,7,7,7,7,7,7,5,7,7,7,7,7,"Quando não visam realmente o que o telespectador realmente gosta,apenas faz uma seleção aleatória pouco detalhada.",6,7
26b78bc3-ac77-41fb-90dc-818106dda37b,7,2,FALSE,6,3,2,7,5,6,7,6,5,7,6,5,5,5,"Acho que as recomendações seriam mais justas caso a pessoa escolha um tema, caso contrário nem sempre as recomendações sairá com o tema de sua preferência",7,7
2f665928-096e-4d65-8a8c-6724278bcacc,7,2,FALSE,7,7,6,1,6,7,7,7,5,6,6,7,7,7,Nos casos de Filmes que não estão de acordo com as preferências estabelecidas.,7,7
3d84f1df-55e9-4c4b-8199-5ded095548c9,7,2,FALSE,4,3,1,3,4,6,5,7,5,3,5,6,3,5,"Até que gostei um pouco dos filmes recomendados, não achei problemática ser por inteligência artificial.",6,5
4832eae0-c6a0-428a-9837-838cf9701e17,7,2,FALSE,7,6,5,5,5,6,6,6,5,7,5,5,5,6,"Pra mim foi justo, me indicou os q gosto de assistir.",5,6
69dba1d9-2ac0-4195-a22d-52301a16e6c5,7,2,TRUE,6,5,3,2,7,5,4,7,5,5,4,5,5,5,"Recomendações justas seriam aquelas realizadas com base em minhas preferências relacionadas a características específicas dos filmes assistidos/avaliados por mim.
 
 Recomendações injustas seriam aquelas baseadas em meu perfil pessoal e que poderiam restringir os resultados. Por exemplo: se informo em meu perfil que meu grau de instrução é superior completo, não seria justo o sistema recomendar apenas filmes considerados clássicos ou cultos, com temas requintados; afinal, eu também posso querer assistir filmes com o objetivo único de entretenimento/passatempo (e vice-versa).
 
 Recomendações também seriam injustas no caso do sistema exibir resultados baseados exclusivamente em minhas preferências predominantes. Por exemplo: se a maior parte dos filmes assistidos/avaliados por mim são do gênero ação, seria injusto que somente filmes desse gênero fossem recomendados ou prevalecessem na recomendação, sem considerar que gêneros raramente assistidos por mim também podem se tornar relevantes.",7,7
6e1167b2-e695-4439-b32a-5e2cc43647cd,7,2,FALSE,6,6,7,4,7,7,7,7,5,6,6,7,7,7,Aquelas que apresentassem gatilhos,7,6
7e914cc4-0f3d-448d-a1ae-4f2c9b03a045,7,2,FALSE,7,5,7,7,1,7,6,7,5,5,5,6,7,7,"Demônio, eu não assistiria",7,7
c131af60-10f1-4e32-b049-ecf13c91cab6,7,2,FALSE,7,6,3,6,6,2,7,7,5,3,3,6,6,7,"Na minha opinião acho que aquelas enquetes são um pouco injustas , pois as vezes nem se conhece o ig, e os participantes pedem para os amigos votarem, e as vezes filmes/livros/fotos fantásticas muito bem feitas são desclassificadas por nivel baixo de votação. 
 Acho que respondi certo a pergunta neh. ;)",7,7
45775c86-7ad4-4855-8ffa-2d039a846614,7,3,TRUE,3,1,2,2,6,5,7,5,5,4,2,1,2,2,Quando insistem em recomendação que já foram descartadas .,7,7
468f17af-2b8a-4dfd-91b0-cc521c9abf4f,7,3,TRUE,6,7,1,6,7,7,5,7,5,7,6,7,7,7,"No filme de terror, foi escolhido outro filme de terror famoso.",6,7
4d8601e6-047d-4236-8424-aaa97d0633a5,7,3,FALSE,6,7,7,7,4,7,7,7,5,6,6,7,6,7,"No geral, filmes que se tornam populares tem mais chance de serem indicados. Muitas vezes, as pessoas não os assistiram porém já ouviram falar destes. É diferente, por exemplo, de filmes poucos conhecidos, que correm a possibilidade de não serem indicados",7,7
5db4ce7d-5a41-44a1-a74a-c7f3651b8c2b,7,3,FALSE,5,4,1,1,6,7,5,3,5,6,6,1,2,1,"Apenas os filmes de terror foram boas recomendações, do resto eu não entendi o porquê me foi recomendado",7,7
80b39f1a-8cfb-4d7d-92ac-5f2e47fc5c09,7,3,FALSE,6,6,7,7,7,5,7,7,5,5,5,7,7,7,Filmes classificados como tal gênero ou faixa etária incorretos. Que não oferecem aquilo que divulgaram,7,7
9f9c150e-1929-4852-adda-2c90e480f150,7,3,FALSE,7,7,4,7,1,7,7,7,5,7,6,7,7,7,"Acho que recomendações de filmes justa são quando os filmes recomendados estão dentro do gosto pessoal da pessoa, foi oque aconteceu comigo gostei muito dos filme recomendados para mim",7,7
a113b9b8-caff-4967-bd39-ea60b7410170,7,3,FALSE,7,7,7,7,7,7,6,7,5,7,6,7,7,7,"Gostei da recomendação de todos os filmes, pois se relacionam com as opções que havia escolhido anteriormente. Portanto, foram seleções justas. Seleções injustas seriam aquelas onde os filmes não se relacionassem com o gosto de quem está fazendo a pesquisa.",7,7
a68022f9-a665-4389-b62c-79e164c86c24,7,3,FALSE,7,7,5,7,7,4,7,7,5,7,3,5,5,5,Quando só aparecesse de um personagem só,7,7
afd65745-b69c-4dc5-8ed5-52cc2493f62b,7,3,FALSE,7,7,5,7,7,7,7,7,5,6,5,6,7,7,Acho justa quando eles usam os filmes que eu assisti como base para recomendação,7,7
b5106e28-51b1-4fc9-8747-c7b034cc1fcf,7,3,TRUE,7,7,5,7,7,3,7,7,5,5,5,7,7,5,"No meu caso eu gosto mais de filmes de ficção e fantasia, mas como mexo muito no celular e acabo curtindo coisas de outros gêneros aparecem sugestões baseadas nisso. Então não tem justo ou injusto, é a forma das pesquisas que vemos.",7,7
d6399a76-fb88-41a2-938f-88a565099f71,7,3,FALSE,2,3,1,1,1,7,7,6,5,1,1,2,2,5,Filmes totalmente fora do meu perfil,7,7
1140d5b1-8b1e-4637-b5bd-0f5d5484704b,7,4,FALSE,6,6,7,6,4,6,7,7,5,7,4,6,7,7,"Injusta quando baseadas apenas em um filme de certo gênero, como um caso isolado.
 Uma recomendação justa seria baseado em gênero ou ator que eu tenha pesquisado ou assistido.",7,7
