id,group,user_id,experiment_question,experiment_answer
2427,3,0db42da8-6b45-4b31-95d0-784fea5a2156,Q5,2
756,2,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,Q5,2
1765,1,204fdfb9-618c-4f6e-8f88-363949f94ff3,Q5,3
175,0,3a31b5bc-6b9e-4462-a6a0-a39220cfb7b2,Q5,3
1782,2,620597f8-d1cf-4aad-b244-e713639d3e8e,Q5,3
362,0,74061a8f-ffb1-415a-aee2-6a8bff72cb34,Q5,3
2291,2,7bfe444d-5691-480d-938f-902c3c97f6c5,Q5,3
2308,0,c5faf32c-b23e-414d-a79f-5dd9fae319b3,Q5,3
2257,3,cac9f63b-50af-49e4-b028-76f2d8181dc2,Q5,3
2212,0,d7510b28-25a3-4d64-82bd-b57cd4125c27,Q5,3
907,0,ff05365f-9edf-4629-af16-c2f92610f880,Q5,3
692,2,06483068-8764-4ab9-9140-f13e4904f70c,Q5,4
2229,1,114fe894-f9bd-4b75-ae3f-e8d2fa77e569,Q5,4
161,0,1930e9fa-917c-4056-b427-c59f067e4072,Q5,4
2195,2,1cc65f23-3d27-4b03-8a9c-dd91c86e8350,Q5,4
841,1,3c726ecc-8ef1-4d6f-b02a-b253ae0e057f,Q5,4
1066,0,457e29c4-c2e1-4c09-9992-b4b1ffb89d12,Q5,4
1621,2,4fe002dc-5999-4eea-a22b-ced35bc84075,Q5,4
2014,2,505c3a98-53a6-4922-8d2f-07a3fcad73a6,Q5,4
2178,3,6220043c-e6d3-4d15-a6fd-b9408a0d5687,Q5,4
523,2,72c29668-22b7-495c-9f3e-a40dcd34b16f,Q5,4
1683,1,7b1f5887-f51f-4760-a993-3977d6e73d92,Q5,4
1655,0,84c19078-8d17-4e20-b11d-5f505b5fcdad,Q5,4
661,3,9b48bf60-8c40-4c51-8bb6-5c5aa94c388b,Q5,4
414,1,9f2db8dc-2480-42ea-af33-ecfc086861fa,Q5,4
2031,3,a0fcfd29-70af-4cda-b831-8a720c1c53d9,Q5,4
344,0,a1d55e3a-0ccf-488f-80a5-c73e9885e3a7,Q5,4
1570,1,a1ef8616-4779-49db-b143-2702ad90f29e,Q5,4
2594,0,b748a547-c32e-4918-8b1c-b13cd5937957,Q5,4
1323,2,b76c53df-6df6-45f8-acf0-3620bc813a7f,Q5,4
66,0,b785962a-e576-4aec-a776-79cf1753c24e,Q5,4
1051,3,bd985d65-a4fc-4625-90c6-62da12803a1d,Q5,4
1997,2,ccaa0ec7-3c35-4ebd-9120-83a52e7c2cf9,Q5,4
2461,3,d1791678-d227-49d5-a4c5-5cb59153e1a2,Q5,4
240,1,d2c20c5a-d074-4410-89de-fe5da73ebcf6,Q5,4
2096,1,d32f1e62-2341-4397-a2e6-18b30f3477df,Q5,4
1232,3,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,Q5,4
1454,0,f06cecb0-0cd7-4a8a-87b0-b920ea407065,Q5,4
2492,1,f5984d8a-8972-4622-ba8c-411f8791ba20,Q5,4
1403,3,fcd1939f-5daf-4ed7-adc8-ea3368ff1d69,Q5,4
644,1,03ff84cc-61b3-4cd4-aed1-461eee3ea68f,Q5,5
1737,1,05a3f185-4a3b-4feb-8d25-efdad9d3a370,Q5,5
955,3,076acda8-7215-4653-bdb8-e93ea5639c10,Q5,5
1904,3,0a1770d0-2aae-47ea-b4b3-89193a3728e4,Q5,5
1836,1,0c29e4d6-1ed2-4d04-81d4-a9adfa8c7a51,Q5,5
1983,3,16b06c1b-acf6-46c6-83c4-2858f11fe174,Q5,5
2478,0,22663324-b256-4a96-b89d-41aec1c7ae68,Q5,5
612,2,2b3a04cb-7b33-4198-9dd9-697ae47b3b43,Q5,5
1819,3,2eeac7c9-fe86-454d-832b-32f62cb2a9dc,Q5,5
1536,2,34192248-6d1d-4494-9fd5-d12c9620da52,Q5,5
2560,3,36bb1693-580d-4d5a-9b0b-6d415d60daed,Q5,5
1272,3,3cb39e27-0b65-400f-b96e-10c1921f31c3,Q5,5
1108,3,4b500215-f0c9-4af4-ad4b-fd27cc0e5309,Q5,5
1009,2,4f0efcf0-10f4-438c-b9c1-74d5451779f1,Q5,5
1887,2,51bed5d0-5dbc-4a97-8995-3a17a498e31c,Q5,5
192,3,52545f70-c005-452a-a498-733cf218a2a8,Q5,5
119,0,5bc957d1-afeb-4d4d-88db-0f5249111deb,Q5,5
1921,2,7165c80a-f033-4b42-ad03-a505aecbcbea,Q5,5
100,1,71cc3981-654d-4a0f-813f-2d112ab4b2c0,Q5,5
2113,2,77e39f91-0c70-4175-88b0-6aa6a5f057a7,Q5,5
708,3,8f3f2df9-0c33-416a-b3c2-c3558c759a70,Q5,5
2048,1,90e41123-d6f6-4725-841e-da9a5571e59d,Q5,5
1853,2,93b3f96d-e38a-4e72-91e3-4617e64ea904,Q5,5
1386,1,9ce9b015-fa76-4a00-93f8-5b2d6319b002,Q5,5
447,3,b8a0a0e0-8fe4-4d15-8672-86b03b4f9f50,Q5,5
814,3,bd2bac90-64d7-4e15-8eda-d4daaee70733,Q5,5
2373,0,cdb6201d-ffff-474d-8656-3d254c7891d9,Q5,5
1969,1,eca8d7eb-f72e-4b1e-9ba0-aaa0213120e0,Q5,5
2526,0,efcb48eb-b211-4fec-958b-45e35d59ba02,Q5,5
1137,1,fb21e844-1e16-496f-bdf4-575d254d9412,Q5,5
2543,2,fba51864-6819-4c43-bc7c-91ac12ac9c88,Q5,5
2130,3,022b0727-abba-498e-b76e-ac553df35658,Q5,6
784,0,075203ea-741f-4ba5-b4ab-d77ebeac4fa9,Q5,6
2161,0,0fff75ce-5678-473c-963c-b9428b929a93,Q5,6
1198,3,1089a767-6ccb-4bce-92a8-d01112fc6596,Q5,6
978,0,17092c37-c8c0-4bbe-a47d-4f88ec7c40ee,Q5,6
1338,0,1a4e2948-e138-446d-acee-b7c304e05f8d,Q5,6
1553,0,1df2f52a-36ad-4af5-9208-c57eb396d196,Q5,6
2577,1,22060acd-c0d8-444d-aae3-bb53617af7bb,Q5,6
992,1,2267bab7-77a1-4a41-8a69-0f6ab59ff2a1,Q5,6
677,0,23bea297-43cf-40c5-89f9-cb5bda5a580e,Q5,6
1355,3,2af8a1a0-98bc-48bd-99bb-981c6b37899d,Q5,6
1638,3,36381c3e-6fb1-4852-82b8-22bf52396fc9,Q5,6
2277,0,3cdc0d24-a8be-41af-9a51-0a72510ab95e,Q5,6
922,3,44d11e5e-a864-49e6-bcba-e3a4ed62cf7c,Q5,6
2359,3,45b61b18-3c73-4183-aa39-58f7fceac788,Q5,6
1213,3,4a3bd85f-075d-452c-9cda-d1b68d544a02,Q5,6
269,3,4ce8d2c8-52c6-4c8b-9e06-1800c737c428,Q5,6
1485,2,548a8320-3955-4185-826d-4943d27eabb0,Q5,6
2444,2,584f239c-9715-47d6-9a7a-600d0b650a1b,Q5,6
2325,1,59f2606c-25b4-4f22-9ffc-3481170c9bbc,Q5,6
859,0,686fae68-5664-4bce-93b8-9a1d1f1a5a93,Q5,6
1037,1,72c71801-fffd-4b3f-bea8-0b5afaf88730,Q5,6
283,3,8242a116-094f-41b4-b401-6618b1d1af2e,Q5,6
509,0,84eeb3c8-5288-4d2e-b92a-be64f1c99214,Q5,6
1023,2,8a228fc0-004f-45b9-b07c-0df4323fce69,Q5,6
2407,2,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,Q5,6
51,1,8dea0420-5299-4c0c-abb8-04f1f9888efa,Q5,6
1122,0,9b704687-ac9d-4893-8862-65f628f6c6df,Q5,6
206,2,9c4fa3ac-38d0-4b63-9d0f-2e74d8453aaa,Q5,6
1669,2,a07a6525-58e1-4e64-8c14-15ebb3e0e228,Q5,6
595,2,a27d2d04-2879-4ae9-916f-dc34c2a3fa90,Q5,6
1089,0,b1821d90-2108-4188-b2fe-ca5c18630f89,Q5,6
1170,1,c5860b43-2d9c-4d9b-a56b-bf39e1dfdc46,Q5,6
481,0,d126d40c-053b-4142-b8a3-6c62c32a6fbe,Q5,6
2509,3,d1ff42e9-487b-42eb-8276-3197e42285f4,Q5,6
627,1,d77a3366-2bfb-46b1-93c0-cdbe73fd4b98,Q5,6
1519,1,dfd29216-24fb-44bd-a58a-e8ad6f35254f,Q5,6
1184,0,f39ebb39-48c1-4829-8bb7-8fc67949b781,Q5,6
2393,1,f3e4cf6e-b5f5-46f8-ba9a-f48efd16e7ab,Q5,6
495,2,f661ee33-2f86-4c93-9e20-e0c5b83735b1,Q5,6
467,3,f97adbc2-cd4f-4aa3-a015-630d215a8f67,Q5,6
399,2,fad8ff3b-577c-43b3-96ed-08a7612d5156,Q5,6
722,2,048a0b29-7dd5-4454-be7e-09f37b670381,Q5,7
941,0,070f7fb0-92fa-452d-9fe0-47684467aef2,Q5,7
2147,1,095b3e7c-cba1-4f32-b9fb-8d96ffcb06b6,Q5,7
1751,0,1da05f39-98bf-4e19-85fd-bf3025ccd598,Q5,7
1468,1,1e7dca81-7f69-492e-b64d-01dabdd32e4d,Q5,7
147,2,20800aae-61a6-4d99-944b-6e675a6f67dc,Q5,7
577,3,224c15ab-f507-4bf4-b101-9d1006a9bde0,Q5,7
2243,1,285b4cc8-1454-4463-a970-29f987a8eedc,Q5,7
1703,0,3a041d99-673e-4792-a477-c3dff18f4bbf,Q5,7
1952,0,3ffab70b-0638-4914-9436-5c0f0d22c398,Q5,7
222,1,42846988-91f6-4c07-aa1b-ee065edd5950,Q5,7
1802,3,4b2e02f0-41b2-492c-aa19-82298bf8cc00,Q5,7
433,1,4b91439e-80fb-4d28-b598-5e5500301121,Q5,7
1372,1,4c96e686-35e0-4ceb-9bd7-58e5f8d327b0,Q5,7
311,3,65ee3610-eb2b-4150-8372-ab45ef13d315,Q5,7
1870,0,77a69935-e778-4905-8cd9-61017b468472,Q5,7
1935,1,7828f7b0-3997-4090-b4c9-7b7d73c375ee,Q5,7
893,2,7a42bc55-84ae-47e2-b0d4-00c3d63777ec,Q5,7
1587,3,7a6992f0-3c6a-4e16-ab79-59b9426f3da5,Q5,7
742,1,7f6bf0bc-5bcb-4c62-a348-1cf3a990dbf9,Q5,7
1153,2,80a77ef9-4284-4da4-a16a-368b55b85c77,Q5,7
1286,0,827435fc-7597-40c5-8541-6230dd55d295,Q5,7
1604,0,828806a3-4f0f-4a1d-9c90-142bebbd2988,Q5,7
297,2,82907c4b-4267-46a0-8ac9-8755d2d2e7b9,Q5,7
133,3,872dba73-6dc5-432e-a406-556aaea51cd5,Q5,7
376,3,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,Q5,7
2342,2,9216d40f-7c4e-4b1b-af28-68d1cde9c2fe,Q5,7
85,2,9b267736-94b7-4e6e-a31b-95945d357b9c,Q5,7
798,1,a0a3c514-8778-42ae-a942-fdb731f65633,Q5,7
2065,0,ac583f19-7628-4b0c-8c1e-325374f6c1bd,Q5,7
1417,2,b6107668-87b6-4b99-b576-dda0c368f3e7,Q5,7
2079,2,b6751005-2af3-4c54-937f-7df74291fbfe,Q5,7
325,0,b9cfc9d5-5bd0-4d28-851d-d0c7630f162a,Q5,7
37,2,bde2c99a-812a-4f53-a181-ce9f2b77d926,Q5,7
5,3,c6bc3c9d-4ade-47a9-90bd-ce321f3928e8,Q5,7
1255,2,cf7a46d0-8a58-4577-84a4-bd94c22e2106,Q5,7
549,3,d21803a4-7122-4082-9fb5-9d852beee96e,Q5,7
1502,3,d9c592e1-2dbf-4e94-9189-8bd87619f92d,Q5,7
1303,1,e3db7923-6dbc-4cdb-8fe9-86d69bd4f5a7,Q5,7
1720,3,eae95567-02eb-46c4-98f8-48e9f332bc2e,Q5,7
563,1,ef551fc2-31fd-4916-89de-2ed35f1f8871,Q5,7
770,1,f01349f9-ded5-4f3f-a53f-603977598671,Q5,7
873,2,f39c29dc-7bc4-40b8-b741-e98565fd338f,Q5,7
1437,3,f50405e4-d718-48e2-b3b7-63504cfc105f,Q5,7
2194,2,1cc65f23-3d27-4b03-8a9c-dd91c86e8350,Q4,1
18,1,3ef57b73-f6c3-4355-8126-b2a875c988f3,Q4,1
296,2,82907c4b-4267-46a0-8ac9-8755d2d2e7b9,Q4,1
375,3,89dce7f3-3d1f-4fbd-8de9-040d4594b9c5,Q4,1
50,1,8dea0420-5299-4c0c-abb8-04f1f9888efa,Q4,1
65,0,b785962a-e576-4aec-a776-79cf1753c24e,Q4,1
2095,1,d32f1e62-2341-4397-a2e6-18b30f3477df,Q4,1
755,2,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,Q4,1
2160,0,0fff75ce-5678-473c-963c-b9428b929a93,Q4,2
268,3,4ce8d2c8-52c6-4c8b-9e06-1800c737c428,Q4,2
361,0,74061a8f-ffb1-415a-aee2-6a8bff72cb34,Q4,2
1654,0,84c19078-8d17-4e20-b11d-5f505b5fcdad,Q4,2
1402,3,fcd1939f-5daf-4ed7-adc8-ea3368ff1d69,Q4,2
1552,0,1df2f52a-36ad-4af5-9208-c57eb396d196,Q4,3
1535,2,34192248-6d1d-4494-9fd5-d12c9620da52,Q4,3
174,0,3a31b5bc-6b9e-4462-a6a0-a39220cfb7b2,Q4,3
2290,2,7bfe444d-5691-480d-938f-902c3c97f6c5,Q4,3
1152,2,80a77ef9-4284-4da4-a16a-368b55b85c77,Q4,3
2047,1,90e41123-d6f6-4725-841e-da9a5571e59d,Q4,3
205,2,9c4fa3ac-38d0-4b63-9d0f-2e74d8453aaa,Q4,3
1322,2,b76c53df-6df6-45f8-acf0-3620bc813a7f,Q4,3
2307,0,c5faf32c-b23e-414d-a79f-5dd9fae319b3,Q4,3
643,1,03ff84cc-61b3-4cd4-aed1-461eee3ea68f,Q4,4
940,0,070f7fb0-92fa-452d-9fe0-47684467aef2,Q4,4
1337,0,1a4e2948-e138-446d-acee-b7c304e05f8d,Q4,4
1764,1,204fdfb9-618c-4f6e-8f88-363949f94ff3,Q4,4
840,1,3c726ecc-8ef1-4d6f-b02a-b253ae0e057f,Q4,4
921,3,44d11e5e-a864-49e6-bcba-e3a4ed62cf7c,Q4,4
1371,1,4c96e686-35e0-4ceb-9bd7-58e5f8d327b0,Q4,4
1008,2,4f0efcf0-10f4-438c-b9c1-74d5451779f1,Q4,4
2177,3,6220043c-e6d3-4d15-a6fd-b9408a0d5687,Q4,4
2112,2,77e39f91-0c70-4175-88b0-6aa6a5f057a7,Q4,4
1852,2,93b3f96d-e38a-4e72-91e3-4617e64ea904,Q4,4
1668,2,a07a6525-58e1-4e64-8c14-15ebb3e0e228,Q4,4
797,1,a0a3c514-8778-42ae-a942-fdb731f65633,Q4,4
343,0,a1d55e3a-0ccf-488f-80a5-c73e9885e3a7,Q4,4
1569,1,a1ef8616-4779-49db-b143-2702ad90f29e,Q4,4
2593,0,b748a547-c32e-4918-8b1c-b13cd5937957,Q4,4
446,3,b8a0a0e0-8fe4-4d15-8672-86b03b4f9f50,Q4,4
1169,1,c5860b43-2d9c-4d9b-a56b-bf39e1dfdc46,Q4,4
1996,2,ccaa0ec7-3c35-4ebd-9120-83a52e7c2cf9,Q4,4
2508,3,d1ff42e9-487b-42eb-8276-3197e42285f4,Q4,4
239,1,d2c20c5a-d074-4410-89de-fe5da73ebcf6,Q4,4
906,0,ff05365f-9edf-4629-af16-c2f92610f880,Q4,4
1903,3,0a1770d0-2aae-47ea-b4b3-89193a3728e4,Q4,5
1835,1,0c29e4d6-1ed2-4d04-81d4-a9adfa8c7a51,Q4,5
2426,3,0db42da8-6b45-4b31-95d0-784fea5a2156,Q4,5
576,3,224c15ab-f507-4bf4-b101-9d1006a9bde0,Q4,5
2477,0,22663324-b256-4a96-b89d-41aec1c7ae68,Q4,5
2559,3,36bb1693-580d-4d5a-9b0b-6d415d60daed,Q4,5
1702,0,3a041d99-673e-4792-a477-c3dff18f4bbf,Q4,5
1271,3,3cb39e27-0b65-400f-b96e-10c1921f31c3,Q4,5
1065,0,457e29c4-c2e1-4c09-9992-b4b1ffb89d12,Q4,5
2013,2,505c3a98-53a6-4922-8d2f-07a3fcad73a6,Q4,5
1036,1,72c71801-fffd-4b3f-bea8-0b5afaf88730,Q4,5
1869,0,77a69935-e778-4905-8cd9-61017b468472,Q4,5
892,2,7a42bc55-84ae-47e2-b0d4-00c3d63777ec,Q4,5
324,0,b9cfc9d5-5bd0-4d28-851d-d0c7630f162a,Q4,5
2372,0,cdb6201d-ffff-474d-8656-3d254c7891d9,Q4,5
1719,3,eae95567-02eb-46c4-98f8-48e9f332bc2e,Q4,5
1968,1,eca8d7eb-f72e-4b1e-9ba0-aaa0213120e0,Q4,5
2525,0,efcb48eb-b211-4fec-958b-45e35d59ba02,Q4,5
1453,0,f06cecb0-0cd7-4a8a-87b0-b920ea407065,Q4,5
783,0,075203ea-741f-4ba5-b4ab-d77ebeac4fa9,Q4,6
1197,3,1089a767-6ccb-4bce-92a8-d01112fc6596,Q4,6
2228,1,114fe894-f9bd-4b75-ae3f-e8d2fa77e569,Q4,6
1982,3,16b06c1b-acf6-46c6-83c4-2858f11fe174,Q4,6
977,0,17092c37-c8c0-4bbe-a47d-4f88ec7c40ee,Q4,6
160,0,1930e9fa-917c-4056-b427-c59f067e4072,Q4,6
1750,0,1da05f39-98bf-4e19-85fd-bf3025ccd598,Q4,6
1467,1,1e7dca81-7f69-492e-b64d-01dabdd32e4d,Q4,6
1354,3,2af8a1a0-98bc-48bd-99bb-981c6b37899d,Q4,6
1637,3,36381c3e-6fb1-4852-82b8-22bf52396fc9,Q4,6
2276,0,3cdc0d24-a8be-41af-9a51-0a72510ab95e,Q4,6
2358,3,45b61b18-3c73-4183-aa39-58f7fceac788,Q4,6
432,1,4b91439e-80fb-4d28-b598-5e5500301121,Q4,6
1886,2,51bed5d0-5dbc-4a97-8995-3a17a498e31c,Q4,6
191,3,52545f70-c005-452a-a498-733cf218a2a8,Q4,6
1586,3,7a6992f0-3c6a-4e16-ab79-59b9426f3da5,Q4,6
1682,1,7b1f5887-f51f-4760-a993-3977d6e73d92,Q4,6
508,0,84eeb3c8-5288-4d2e-b92a-be64f1c99214,Q4,6
707,3,8f3f2df9-0c33-416a-b3c2-c3558c759a70,Q4,6
2341,2,9216d40f-7c4e-4b1b-af28-68d1cde9c2fe,Q4,6
660,3,9b48bf60-8c40-4c51-8bb6-5c5aa94c388b,Q4,6
2030,3,a0fcfd29-70af-4cda-b831-8a720c1c53d9,Q4,6
2064,0,ac583f19-7628-4b0c-8c1e-325374f6c1bd,Q4,6
1050,3,bd985d65-a4fc-4625-90c6-62da12803a1d,Q4,6
4,3,c6bc3c9d-4ade-47a9-90bd-ce321f3928e8,Q4,6
2256,3,cac9f63b-50af-49e4-b028-76f2d8181dc2,Q4,6
480,0,d126d40c-053b-4142-b8a3-6c62c32a6fbe,Q4,6
2460,3,d1791678-d227-49d5-a4c5-5cb59153e1a2,Q4,6
2211,0,d7510b28-25a3-4d64-82bd-b57cd4125c27,Q4,6
1518,1,dfd29216-24fb-44bd-a58a-e8ad6f35254f,Q4,6
872,2,f39c29dc-7bc4-40b8-b741-e98565fd338f,Q4,6
2392,1,f3e4cf6e-b5f5-46f8-ba9a-f48efd16e7ab,Q4,6
466,3,f97adbc2-cd4f-4aa3-a015-630d215a8f67,Q4,6
2542,2,fba51864-6819-4c43-bc7c-91ac12ac9c88,Q4,6
2129,3,022b0727-abba-498e-b76e-ac553df35658,Q4,7
721,2,048a0b29-7dd5-4454-be7e-09f37b670381,Q4,7
1736,1,05a3f185-4a3b-4feb-8d25-efdad9d3a370,Q4,7
691,2,06483068-8764-4ab9-9140-f13e4904f70c,Q4,7
954,3,076acda8-7215-4653-bdb8-e93ea5639c10,Q4,7
2146,1,095b3e7c-cba1-4f32-b9fb-8d96ffcb06b6,Q4,7
146,2,20800aae-61a6-4d99-944b-6e675a6f67dc,Q4,7
2576,1,22060acd-c0d8-444d-aae3-bb53617af7bb,Q4,7
991,1,2267bab7-77a1-4a41-8a69-0f6ab59ff2a1,Q4,7
676,0,23bea297-43cf-40c5-89f9-cb5bda5a580e,Q4,7
2242,1,285b4cc8-1454-4463-a970-29f987a8eedc,Q4,7
611,2,2b3a04cb-7b33-4198-9dd9-697ae47b3b43,Q4,7
1818,3,2eeac7c9-fe86-454d-832b-32f62cb2a9dc,Q4,7
1951,0,3ffab70b-0638-4914-9436-5c0f0d22c398,Q4,7
221,1,42846988-91f6-4c07-aa1b-ee065edd5950,Q4,7
1212,3,4a3bd85f-075d-452c-9cda-d1b68d544a02,Q4,7
1801,3,4b2e02f0-41b2-492c-aa19-82298bf8cc00,Q4,7
1107,3,4b500215-f0c9-4af4-ad4b-fd27cc0e5309,Q4,7
1620,2,4fe002dc-5999-4eea-a22b-ced35bc84075,Q4,7
1484,2,548a8320-3955-4185-826d-4943d27eabb0,Q4,7
2443,2,584f239c-9715-47d6-9a7a-600d0b650a1b,Q4,7
2324,1,59f2606c-25b4-4f22-9ffc-3481170c9bbc,Q4,7
118,0,5bc957d1-afeb-4d4d-88db-0f5249111deb,Q4,7
1781,2,620597f8-d1cf-4aad-b244-e713639d3e8e,Q4,7
310,3,65ee3610-eb2b-4150-8372-ab45ef13d315,Q4,7
858,0,686fae68-5664-4bce-93b8-9a1d1f1a5a93,Q4,7
1920,2,7165c80a-f033-4b42-ad03-a505aecbcbea,Q4,7
99,1,71cc3981-654d-4a0f-813f-2d112ab4b2c0,Q4,7
522,2,72c29668-22b7-495c-9f3e-a40dcd34b16f,Q4,7
1934,1,7828f7b0-3997-4090-b4c9-7b7d73c375ee,Q4,7
741,1,7f6bf0bc-5bcb-4c62-a348-1cf3a990dbf9,Q4,7
282,3,8242a116-094f-41b4-b401-6618b1d1af2e,Q4,7
1285,0,827435fc-7597-40c5-8541-6230dd55d295,Q4,7
1603,0,828806a3-4f0f-4a1d-9c90-142bebbd2988,Q4,7
132,3,872dba73-6dc5-432e-a406-556aaea51cd5,Q4,7
1022,2,8a228fc0-004f-45b9-b07c-0df4323fce69,Q4,7
2406,2,8c07e3e2-337b-4725-9e8d-79ad90bd1e53,Q4,7
84,2,9b267736-94b7-4e6e-a31b-95945d357b9c,Q4,7
1121,0,9b704687-ac9d-4893-8862-65f628f6c6df,Q4,7
1385,1,9ce9b015-fa76-4a00-93f8-5b2d6319b002,Q4,7
413,1,9f2db8dc-2480-42ea-af33-ecfc086861fa,Q4,7
594,2,a27d2d04-2879-4ae9-916f-dc34c2a3fa90,Q4,7
1088,0,b1821d90-2108-4188-b2fe-ca5c18630f89,Q4,7
1416,2,b6107668-87b6-4b99-b576-dda0c368f3e7,Q4,7
2078,2,b6751005-2af3-4c54-937f-7df74291fbfe,Q4,7
813,3,bd2bac90-64d7-4e15-8eda-d4daaee70733,Q4,7
36,2,bde2c99a-812a-4f53-a181-ce9f2b77d926,Q4,7
1254,2,cf7a46d0-8a58-4577-84a4-bd94c22e2106,Q4,7
548,3,d21803a4-7122-4082-9fb5-9d852beee96e,Q4,7
626,1,d77a3366-2bfb-46b1-93c0-cdbe73fd4b98,Q4,7
1501,3,d9c592e1-2dbf-4e94-9189-8bd87619f92d,Q4,7
1231,3,e06cf2d3-a5a8-4c8a-ac52-823c0babd502,Q4,7
1302,1,e3db7923-6dbc-4cdb-8fe9-86d69bd4f5a7,Q4,7
562,1,ef551fc2-31fd-4916-89de-2ed35f1f8871,Q4,7
769,1,f01349f9-ded5-4f3f-a53f-603977598671,Q4,7
1183,0,f39ebb39-48c1-4829-8bb7-8fc67949b781,Q4,7
1436,3,f50405e4-d718-48e2-b3b7-63504cfc105f,Q4,7
2491,1,f5984d8a-8972-4622-ba8c-411f8791ba20,Q4,7
494,2,f661ee33-2f86-4c93-9e20-e0c5b83735b1,Q4,7
398,2,fad8ff3b-577c-43b3-96ed-08a7612d5156,Q4,7
1136,1,fb21e844-1e16-496f-bdf4-575d254d9412,Q4,7
942,0,070f7fb0-92fa-452d-9fe0-47684467aef2,Q6,1
1656,0,84c19078-8d17-4e20-b11d-5f505b5fcdad,Q6,1
52,1,8dea0420-5299-4c0c-abb8-04f1f9888efa,Q6,1
757,2,dd7de6ff-2f07-489a-a391-0ad7d8ec2dbe,Q6,1
1837,1,0c29e4d6-1ed2-4d04-81d4-a9adfa8c7a51,Q6,3
1766,1,204fdfb9-618c-4f6e-8f88-363949f94ff3,Q6,3
578,3,224c15ab-f507-4bf4-b101-9d1006a9bde0,Q6,3
176,0,3a31b5bc-6b9e-4462-a6a0-a39220cfb7b2,Q6,3
1273,3,3cb39e27-0b65-400f-b96e-10c1921f31c3,Q6,3
923,3,44d11e5e-a864-49e6-bcba-e3a4ed62cf7c,Q6,3
1684,1,7b1f5887-f51f-4760-a993-3977d6e73d92,Q6,3
2445,2,584f239c-9715-47d6-9a7a-600d0b650a1b,Q6,4
1154,2,80a77ef9-4284-4da4-a16a-368b55b85c77,Q6,4
2032,3,a0fcfd29-70af-4cda-b831-8a720c1c53d9,Q6,4
2595,0,b748a547-c32e-4918-8b1c-b13cd5937957,Q6,4
1171,1,c5860b43-2d9c-4d9b-a56b-bf39e1dfdc46,Q6,4
2213,0,d7510b28-25a3-4d64-82bd-b57cd4125c27,Q6,4
2428,3,0db42da8-6b45-4b31-95d0-784fea5a2156,Q6,5
2162,0,0fff75ce-5678-473c-963c-b9428b929a93,Q6,5
1984,3,16b06c1b-acf6-46c6-83c4-2858f11fe174,Q6,5
2196,2,1cc65f23-3d27-4b03-8a9c-dd91c86e8350,Q6,5
2479,0,22663324-b256-4a96-b89d-41aec1c7ae68,Q6,5
2244,1,285b4cc8-1454-4463-a970-29f987a8eedc,Q6,5
1537,2,34192248-6d1d-4494-9fd5-d12c9620da52,Q6,5
2561,3,36bb1693-580d-4d5a-9b0b-6d415d60daed,Q6,5
1067,0,457e29c4-c2e1-4c09-9992-b4b1ffb89d12,Q6,5
1010,2,4f0efcf0-10f4-438c-b9c1-74d5451779f1,Q6,5
193,3,52545f70-c005-452a-a498-733cf218a2a8,Q6,5
2179,3,6220043c-e6d3-4d15-a6fd-b9408a0d5687,Q6,5
1038,1,72c71801-fffd-4b3f-bea8-0b5afaf88730,Q6,5
1936,1,7828f7b0-3997-4090-b4c9-7b7d73c375ee,Q6,5
510,0,84eeb3c8-5288-4d2e-b92a-be64f1c99214,Q6,5
86,2,9b267736-94b7-4e6e-a31b-95945d357b9c,Q6,5
207,2,9c4fa3ac-38d0-4b63-9d0f-2e74d8453aaa,Q6,5
345,0,a1d55e3a-0ccf-488f-80a5-c73e9885e3a7,Q6,5
1324,2,b76c53df-6df6-45f8-acf0-3620bc813a7f,Q6,5
448,3,b8a0a0e0-8fe4-4d15-8672-86b03b4f9f50,Q6,5
38,2,bde2c99a-812a-4f53-a181-ce9f2b77d926,Q6,5
2510,3,d1ff42e9-487b-42eb-8276-3197e42285f4,Q6,5
1520,1,dfd29216-24fb-44bd-a58a-e8ad6f35254f,Q6,5
1438,3,f50405e4-d718-48e2-b3b7-63504cfc105f,Q6,5
645,1,03ff84cc-61b3-4cd4-aed1-461eee3ea68f,Q6,6
1738,1,05a3f185-4a3b-4feb-8d25-efdad9d3a370,Q6,6
785,0,075203ea-741f-4ba5-b4ab-d77ebeac4fa9,Q6,6
1905,3,0a1770d0-2aae-47ea-b4b3-89193a3728e4,Q6,6
1554,0,1df2f52a-36ad-4af5-9208-c57eb396d196,Q6,6
993,1,2267bab7-77a1-4a41-8a69-0f6ab59ff2a1,Q6,6
1356,3,2af8a1a0-98bc-48bd-99bb-981c6b37899d,Q6,6
613,2,2b3a04cb-7b33-4198-9dd9-697ae47b3b43,Q6,6
1820,3,2eeac7c9-fe86-454d-832b-32f62cb2a9dc,Q6,6
2360,3,45b61b18-3c73-4183-aa39-58f7fceac788,Q6,6
270,3,4ce8d2c8-52c6-4c8b-9e06-1800c737c428,Q6,6
1622,2,4fe002dc-5999-4eea-a22b-ced35bc84075,Q6,6
